id,x,y,idt,taxval,landuse,yearbuilt,storey,Str_old,Structures,type,Area_ft2,o_mph,o_DS1,o_DS2,o_DS3,o_DS4,o_dmg
113157,-77.377,34.756,43329,117230,Residential,1985,1,Single Family,Single Family,A10,2062.931044,135.11,0.893,0.594,0.275,0.246,1
119399,-77.35,34.766,22277,112700,Residential,1975,1,Single Family,Single Family,A14,2323.979411,135.17,0.849,0.415,0.124,0.073,1
34579,-77.508,34.729,40284,374260,Commercial,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,686.9780926,132.39,0.945,0.88,0.745,0,2
67099,-77.508,34.73,40284,374260,Commercial,0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,3623.332253,132.38,0.945,0.88,0.745,0,3
20323,-77.42,34.518,66525,354370,Residential,2013,2,Single Family,Single Family,A30,2897.264309,150.4,0.993,0.929,0.794,0.673,4
80689,-77.382,34.539,861,220640,Waterfront River/Creek,1977,1,Single Family,Single Family,A14,2534.476089,149.9,0.966,0.741,0.415,0.303,2
131625,-77.423,34.792,1472,122310,Residential,1978,1,Single Family,Single Family,A10,3168.937938,130.95,0.845,0.491,0.181,0.171,0
133741,-77.46,34.802,10242,101910,Residential,1973,1,Single Family,Single Family,A10,1954.917073,129.03,0.819,0.442,0.145,0.142,1
133757,-77.46,34.802,10242,101910,Residential,1973,1,Single Family,Single Family,A10,694.4355176,129.02,0.819,0.442,0.145,0.142,2
117939,-77.42,34.764,31413,349934,Commercial,0,1,AUTO SERVICE,AUTO SERVICE,E8,2098.682969,133.12,0.943,0.939,0.757,0.004,3
127067,-77.39,34.781,43374,1281824,Commercial/Ind/Primary,0,1,RESTAURANT,RESTAURANT,F16,11261.00041,132.85,0.947,0.884,0.752,0,3
75781,-77.466,34.471,51893,399720,Waterfront Ocean,1995,2,Beach Duplex,Beach Duplex,A30,1778.096011,151.87,0.994,0.939,0.818,0.702,1
90352,-77.213,34.686,45503,125350,Residential,1988,1,Single Family,Single Family,A14,2024.720014,145.57,0.945,0.657,0.315,0.217,1
100136,-77.33,34.727,47185,33920,Residential,1991,1,Duplex,Duplex,A14,1988.208409,138.73,0.891,0.501,0.179,0.111,2
72231,-77.509,34.843,64465,100740,Residential,2005,1,Multi-Section MH,Multi-Section MH,B32,2378.570852,124.48,0.202,0.016,0.001,0,0
51195,-77.41,34.817,155106,74050,Townhome,2013,2,Town Home,Town Home,B32,4564.416107,129.53,0.291,0.036,0.002,0.002,0
103903,-77.336,34.737,23327,38830,Townhome,1997,1,Town Home,Town Home,B32,3336.341322,137.78,0.457,0.109,0.014,0.01,1
124725,-77.407,34.777,31139,95170,Residential,1981,1,Single Family,Single Family,A10,1675.492365,132.62,0.866,0.533,0.216,0.2,1
41200,-77.528,34.763,75464,134550,Residential,2009,1,Single Family,Single Family,A58,2115.075788,129.31,0.828,0.37,0.154,0.147,1
109907,-77.38,34.75,10055,114850,Residential,1970,2,Single Family,Single Family,A30,1732.264157,135.46,0.956,0.725,0.448,0.336,2
70430,-77.421,34.793,11620,131180,Residential,1978,1,Single Family,Single Family,A10,2421.788522,130.93,0.845,0.49,0.181,0.171,1
83150,-77.38,34.561,19234,102350,Waterview,1961,1,Single Family,Single Family,A10,2457.486391,148.74,0.973,0.85,0.641,0.545,4
126454,-77.362,34.779,493,117340,Residential,1982,1,Single Family,Single Family,A14,1884.061953,133.78,0.829,0.382,0.106,0.061,1
135523,-77.452,34.809,4313,107460,Residential,1979,1,Single Family,Single Family,A10,1400.075851,128.78,0.815,0.436,0.14,0.138,0
93722,-77.551,34.705,7642,50220,Building Site,1962,1,Single Family,Single Family,A10,1531.998977,132.8,0.868,0.537,0.22,0.203,1
129700,-77.256,34.784,30950,69980,Residential,2000,1,Multi-Section MH,Multi-Section MH,B32,1365.327298,136.96,0.44,0.099,0.012,0.009,0
102924,-77.318,34.735,3256,77680,Residential,1961,1,Single Family,Single Family,A10,1693.778449,138.48,0.922,0.671,0.362,0.315,2
143410,-77.25,34.856,3504,121190,Building Site,2001,1,Single Family,Single Family,A58,1736.694746,131.97,0.863,0.436,0.202,0.189,2
71488,-77.556,34.821,64576,189320,Residential,2005,2,Single Family,Single Family,A30,2088.85452,124.32,0.863,0.453,0.181,0.127,2
35974,-77.133,34.732,42460,326950,Waterfront River/Creek,2013,1,Single Family,Single Family,A62,2161.193071,145.05,0.932,0.633,0.31,0.242,3
128384,-77.392,34.783,44947,103160,Residential,1986,1,Single Family,Single Family,A14,1816.731966,132.58,0.811,0.354,0.091,0.051,4
128437,-77.392,34.784,44947,103160,Residential,1986,1,Single Family,Single Family,A14,1910.623313,132.57,0.811,0.353,0.091,0.051,1
71409,-77.488,34.818,71036,208490,Building Site,1994,2,Single Family,Single Family,A26,2525.032147,126.92,0.933,0.726,0.436,0.341,2
137799,-77.488,34.818,71036,208490,Building Site,1994,2,Single Family,Single Family,A26,1508.660423,126.92,0.933,0.726,0.436,0.341,4
51862,-77.401,34.82,152467,247520,Residential,2012,2,Single Family,Single Family,A30,2647.698233,129.53,0.917,0.589,0.296,0.213,4
75650,-77.47,34.469,4508,231270,Residential,1973,1,Beach House,Beach House,A14,1108.100059,151.85,0.973,0.775,0.461,0.345,1
64148,-77.21,34.646,24432,121410,Waterfront River/Creek,1945,1,Single Family,Single Family,A14,905.41907,148.28,0.959,0.711,0.377,0.269,2
127510,-77.411,34.782,10136,99450,Residential,1977,2,Single Family,Single Family,A30,1126.320648,132.08,0.937,0.651,0.359,0.263,1
132079,-77.419,34.794,21289,117620,Residential,1980,1,Single Family,Single Family,A10,1963.469444,130.96,0.846,0.491,0.181,0.171,2
122102,-77.412,34.771,24788,101200,Residential,1961,1,Single Family,Single Family,A14,1779.248078,132.85,0.815,0.36,0.095,0.053,1
142177,-77.563,34.844,64148,135770,Residential,2005,1,Single Family,Single Family,A62,2220.541749,122.57,0.614,0.144,0.021,0.018,2
114795,-77.35,34.758,64946,134680,Residential,2005,1,Single Family,Single Family,A62,2443.9692,135.73,0.846,0.415,0.136,0.105,0
94154,-77.635,34.709,21170,77590,Building Site,1965,1,Single Family,Single Family,A10,1582.780101,129.68,0.828,0.459,0.157,0.152,1
94197,-77.636,34.709,21170,77590,Building Site,1965,1,Single Family,Single Family,A10,803.3762113,129.66,0.828,0.458,0.156,0.151,2
72930,-77.235,34.877,25893,101170,Building Site Off-Road,1962,1,Single Family,Single Family,A14,2489.193636,131.13,0.787,0.32,0.076,0.042,1
144768,-77.235,34.877,25893,101170,Building Site Off-Road,1962,1,Single Family,Single Family,A14,1082.393501,131.12,0.787,0.32,0.076,0.042,1
19893,-77.387,34.508,52535,714350,Waterfront Ocean,2015,3,Beach House,Beach House,A18,1607.945113,151.72,0.997,0.98,0.878,0.626,3
71274,-77.559,34.817,59737,181290,Residential,2001,2,Single Family,Single Family,A26,2079.040462,124.5,0.913,0.67,0.369,0.285,1
104384,-77.332,34.739,58025,158420,Residential,2001,2,Single Family,Single Family,A26,1602.903647,137.77,0.981,0.9,0.721,0.608,2
124316,-77.416,34.776,31312,66470,Townhome,1982,2,Town Home,Town Home,B35,3995.024465,132.38,0.61,0.443,0.136,0.101,0
38588,-77.378,34.749,151051,380107,Commercial,0,1,MEDICAL BUILDING,MEDICAL BUILDING,F16,4023.517363,135.62,0.96,0.907,0.794,0,3
121084,-77.434,34.77,8260,101880,Residential,1959,1,Single Family,Single Family,A14,1510.00443,132.27,0.806,0.347,0.088,0.049,0
95439,-77.633,34.716,15217,87040,Building Site,1956,1,Single Family,Single Family,A14,1294.958646,129.31,0.755,0.28,0.06,0.031,2
95442,-77.632,34.716,15217,87040,Building Site,1956,1,Single Family,Single Family,A14,2455.704795,129.33,0.755,0.28,0.06,0.032,2
78986,-77.357,34.521,39820,160000,Building Only (No Land),1985,1,Beach Condo,Beach Condo,C14,20673.68309,151.64,0.986,0.794,0.29,0,3
129811,-77.434,34.787,44776,180070,Residential,1987,2,Single Family,Single Family,A30,2227.601049,130.95,0.929,0.624,0.331,0.24,1
93228,-77.17,34.697,63067,164280,Residential,2002,1,Single Family,Single Family,A58,2281.564463,146.09,0.965,0.753,0.536,0.486,0
51115,-77.409,34.816,151339,152250,Residential,2010,1,Single Family,Single Family,A58,2165.440211,129.59,0.832,0.377,0.159,0.151,1
112258,-77.323,34.754,4074,120510,Residential,1978,1,Single Family,Single Family,A14,2523.9167,136.8,0.869,0.454,0.148,0.089,0
74568,-77.515,34.448,28974,537990,Waterfront Canal,2003,2,Beach House,Beach House,A26,1573.878702,151.57,0.997,0.981,0.927,0.858,1
100531,-77.332,34.729,35624,35710,Residential,1986,1,Duplex,Duplex,A14,2298.442578,138.56,0.889,0.497,0.176,0.109,1
66986,-77.225,34.724,53079,224540,Residential,1995,1,Single Family,Single Family,A62,1059.013607,142.47,0.914,0.575,0.255,0.198,2
99638,-77.225,34.724,53079,224540,Residential,1995,1,Single Family,Single Family,A62,4097.314294,142.45,0.914,0.575,0.255,0.197,4
145799,-77.53,34.898,60867,111320,Residential,2000,1,Single Family,Single Family,A62,2002.146358,120.07,0.557,0.108,0.013,0.011,0
49215,-77.408,34.808,67780,55310,Townhome,2006,2,Town Home,Town Home,B32,3568.06814,130.26,0.305,0.041,0.003,0.002,0
28392,-77.148,34.689,71480,254080,Residential,2007,2,Single Family,Single Family,A30,2462.531393,147.32,0.989,0.903,0.736,0.608,1
74250,-77.522,34.445,1805,251580,Waterfront Canal,1991,1,Singlewide M/H,Singlewide M/H,B35,1216.633858,151.48,0.906,0.836,0.551,0.406,3
131760,-77.42,34.793,16841,113630,Residential,1979,1,Single Family,Single Family,A14,2063.110235,131.01,0.785,0.318,0.075,0.041,1
109031,-77.348,34.749,50775,191230,Residential,1995,2,Single Family,Single Family,A26,1942.12268,136.55,0.978,0.887,0.693,0.579,4
133241,-77.438,34.799,56626,2082439,Commercial,0,1,RESTAURANT,RESTAURANT,F16,6932.80903,129.97,0.931,0.855,0.704,0,2
133276,-77.439,34.799,56626,2082439,Commercial,0,1,RESTAURANT,RESTAURANT,F16,4780.420997,129.95,0.931,0.855,0.704,0,3
19979,-77.457,34.511,66293,235090,Residential,2006,2,Single Family,Single Family,A26,2340.790424,149.89,0.996,0.977,0.912,0.836,4
144955,-77.237,34.88,12189,41210,Building Site Off-Road,1954,1,Single Family,Single Family,A10,1427.319104,130.79,0.843,0.487,0.178,0.169,1
121974,-77.432,34.771,17444,95060,Residential,1959,1,Single Family,Single Family,A14,1813.333709,132.19,0.805,0.345,0.087,0.049,0
30136,-77.544,34.703,20378,86080,Building Site,1930,1,Single Family,Single Family,A10,1214.824989,133.21,0.873,0.548,0.23,0.21,0
65762,-77.544,34.703,20378,86080,Building Site,1930,1,Single Family,Single Family,A10,2752.160028,133.2,0.873,0.547,0.229,0.21,1
130162,-77.446,34.788,36827,194000,Residential,2003,2,Single Family,Single Family,A30,1802.029845,130.5,0.925,0.613,0.319,0.231,2
132065,-77.375,34.793,3363,29380,Building Site,1974,1,Multi-Section MH,Multi-Section MH,B37,511.9618384,132.32,0.617,0.475,0.22,0.19,4
132108,-77.374,34.793,3363,29380,Building Site,1974,1,Multi-Section MH,Multi-Section MH,B37,1647.876594,132.32,0.617,0.475,0.22,0.19,4
89708,-77.16,34.682,53670,561930,Waterfront River/Creek,2000,2,Single Family,Single Family,A26,3143.540365,147.4,0.995,0.968,0.885,0.799,2
86981,-77.213,34.668,64363,129230,Residential,2004,1,Single Family,Single Family,A58,1803.8792,146.76,0.968,0.765,0.552,0.502,4
25799,-77.489,34.673,72753,216890,Residential,2007,2,Single Family,Single Family,A26,2392.097143,137.15,0.98,0.894,0.707,0.594,1
118467,-77.328,34.764,21635,113260,Residential,1970,1,Single Family,Single Family,A14,1858.840139,135.91,0.858,0.433,0.134,0.08,3
42207,-77.305,34.765,75566,169200,Residential,2010,1,Single Family,Single Family,A62,2537.846073,136.66,0.857,0.437,0.15,0.116,1
74417,-77.514,34.447,16686,400220,Residential,2005,2,Beach House,Beach House,A26,2155.330809,151.66,0.997,0.981,0.928,0.859,4
115030,-77.409,34.76,17236,54740,Residential,1953,1,Single Family,Single Family,A10,1399.822984,133.82,0.879,0.563,0.243,0.221,1
25664,-77.176,34.667,153119,205470,Residential,2012,2,Single Family,Single Family,A30,1888.334811,147.97,0.99,0.909,0.749,0.623,4
88921,-77.203,34.68,52236,115630,Residential,1993,1,Single Family,Single Family,A58,1902.78418,146.3,0.966,0.757,0.541,0.491,4
72381,-77.481,34.848,11887,154810,Building Site,1992,2,Single Family,Single Family,A26,3460.90989,125.04,0.918,0.683,0.384,0.297,3
105516,-77.375,34.743,22727,347007,Commercial,0,1,RESTAURANT,RESTAURANT,F16,12013.48646,136.18,0.962,0.912,0.802,0,3
67986,-77.371,34.747,34428,51730,Residential,1983,1,Duplex,Duplex,A14,2084.643283,135.96,0.859,0.434,0.135,0.08,0
106532,-77.475,34.746,45746,109260,Residential,1993,1,Single Family,Single Family,A58,1900.339739,132.51,0.869,0.449,0.213,0.198,1
103183,-77.489,34.737,28529,103310,Residential,1976,1,Single Family,Single Family,A10,2402.751218,132.57,0.865,0.532,0.215,0.199,1
19713,-77.494,34.502,39084,77900,Building Site Off-Road,1901,1,Single Family,Single Family,A14,2949.229677,149.34,0.964,0.731,0.402,0.291,2
19714,-77.494,34.502,39084,77900,Building Site Off-Road,1901,1,Single Family,Single Family,A14,1418.690693,149.33,0.964,0.731,0.401,0.291,4
77697,-77.494,34.501,39084,77900,Building Site Off-Road,1901,1,Single Family,Single Family,A14,1517.429032,149.34,0.964,0.731,0.402,0.291,4
64636,-77.202,34.672,57178,121370,Residential,1998,1,Single Family,Single Family,A58,2071.662337,146.89,0.968,0.767,0.555,0.504,1
27587,-77.209,34.686,158220,151180,Residential,2013,1,Single Family,Single Family,A58,2246.655261,145.65,0.964,0.745,0.525,0.476,1
136731,-77.446,34.814,49537,56790,Residential,1996,1,Duplex,Duplex,A62,2220.430535,128.63,0.737,0.254,0.056,0.044,1
111549,-77.489,34.755,58051,133060,Residential,2000,1,Single Family,Single Family,A58,2397.174199,131.33,0.855,0.42,0.19,0.178,1
67296,-77.222,34.731,63453,196390,Residential,2004,1,Single Family,Single Family,A58,3559.867947,142.02,0.947,0.674,0.434,0.394,4
53286,-77.406,34.828,159060,177550,Residential,2014,1,Single Family,Single Family,A58,2533.514723,128.82,0.821,0.358,0.146,0.14,1
96816,-77.238,34.715,4964,126810,Building Site Off-Road,1975,1,Single Family,Single Family,A14,2114.445849,142.68,0.926,0.593,0.253,0.167,2
96893,-77.239,34.715,4964,126810,Building Site Off-Road,1975,1,Single Family,Single Family,A14,2105.966116,142.66,0.926,0.593,0.253,0.167,0
97023,-77.239,34.715,4964,126810,Building Site Off-Road,1975,1,Single Family,Single Family,A14,733.4978836,142.63,0.926,0.592,0.252,0.166,2
72622,-77.499,34.861,50140,241920,Golf Course Lot,2000,1,Single Family,Single Family,A58,3934.943925,123.56,0.733,0.239,0.076,0.076,0
143654,-77.499,34.861,50140,241920,Golf Course Lot,2000,1,Single Family,Single Family,A58,854.3614828,123.55,0.733,0.239,0.076,0.076,0
66583,-77.186,34.714,66583,208930,Residential,2005,2,Single Family,Single Family,A30,2856.573402,144.43,0.985,0.871,0.675,0.544,3
21684,-77.396,34.533,67282,189450,Residential,2007,2,Single Family,Single Family,A26,1749.988556,150.05,0.996,0.977,0.913,0.838,4
24596,-77.195,34.648,154355,150470,Residential,2012,1,Single Family,Single Family,A62,2023.532269,148.61,0.952,0.706,0.392,0.309,1
139555,-77.34,34.826,7171,85980,Building Site,1980,1,Single Family,Single Family,A14,782.1602295,130.97,0.785,0.316,0.075,0.041,2
139624,-77.341,34.827,7171,85980,Building Site,1980,1,Single Family,Single Family,A14,1733.783395,130.94,0.784,0.316,0.074,0.04,3
139676,-77.341,34.827,7171,85980,Building Site,1980,1,Single Family,Single Family,A14,1836.668793,130.91,0.784,0.315,0.074,0.04,2
35632,-77.621,34.736,47243,127200,Building Site,2007,1,Single Family,Single Family,A62,1736.719162,128.25,0.731,0.246,0.053,0.042,2
141457,-77.507,34.839,60978,83290,Residential,2003,1,Multi-Section MH,Multi-Section MH,B32,1568.539447,124.81,0.208,0.017,0.001,0,0
86001,-77.22,34.663,62905,152570,Residential,2002,1,Single Family,Single Family,A58,2681.688448,146.87,0.968,0.767,0.555,0.504,1
58580,-77.52,34.885,155292,153780,Residential,2012,1,Single Family,Single Family,A58,2276.450662,121.3,0.688,0.194,0.055,0.057,1
58591,-77.52,34.885,155292,153780,Residential,2012,1,Single Family,Single Family,A58,2335.136885,121.29,0.688,0.193,0.055,0.057,1
117266,-77.368,34.762,32391,148710,Residential,1980,1,Single Family,Single Family,A10,2312.944891,134.9,0.891,0.589,0.269,0.242,1
121655,-77.408,34.77,44563,78000,Building Only (No Land),0,1,OFFICES/SERVICES,OFFICES/SERVICES,F16,6915.765769,133.05,0.948,0.886,0.756,0,3
56124,-77.533,34.846,68090,94210,Building Site,2005,1,Multi-Section MH,Multi-Section MH,B32,2193.235892,123.47,0.186,0.013,0,0,0
67695,-77.16,34.738,46392,169990,Building Site,1989,1,Single Family,Single Family,A10,2082.97382,143.54,0.953,0.771,0.503,0.427,1
105182,-77.159,34.739,46392,169990,Building Site,1989,1,Single Family,Single Family,A10,2376.951103,143.54,0.953,0.771,0.502,0.427,1
105277,-77.159,34.739,46392,169990,Building Site,1989,1,Single Family,Single Family,A10,2058.091847,143.51,0.953,0.77,0.502,0.426,4
136732,-77.439,34.814,57890,85170,Residential,1999,1,Multi-Section MH,Multi-Section MH,B32,2361.527552,128.87,0.279,0.033,0.002,0.001,0
116251,-77.311,34.76,66118,147640,Residential,2005,1,Single Family,Single Family,A62,2387.004372,136.75,0.858,0.439,0.151,0.117,2
114427,-77.421,34.759,3666,82270,Residential,1943,1,Single Family,Single Family,A14,568.5118933,133.49,0.825,0.375,0.102,0.058,2
114430,-77.421,34.759,3666,82270,Residential,1943,1,Single Family,Single Family,A14,543.7778198,133.49,0.825,0.375,0.102,0.058,2
114516,-77.421,34.759,3666,82270,Residential,1943,1,Single Family,Single Family,A14,1478.975135,133.49,0.825,0.375,0.102,0.058,1
137850,-77.567,34.819,6815,129760,Building Site Off-Road,1978,2,Single Family,Single Family,A26,2475.277991,124.05,0.909,0.659,0.356,0.275,1
135186,-77.457,34.808,41956,54770,Residential,1983,1,Duplex,Duplex,A14,2125.251322,128.67,0.743,0.266,0.054,0.028,0
136587,-77.556,34.815,47964,119830,Residential,1989,1,Single Family,Single Family,A14,1944.558598,124.77,0.661,0.189,0.03,0.014,0
113991,-77.496,34.759,44511,103250,Residential,1986,1,Single Family,Single Family,A14,1629.093021,130.81,0.782,0.313,0.073,0.04,1
128237,-77.392,34.783,44944,92430,Residential,1990,1,Single Family,Single Family,A14,1350.817511,132.59,0.811,0.354,0.092,0.051,1
47107,-77.435,34.795,76735,59840,Townhome,2011,2,Town Home,Town Home,B32,4207.913605,130.39,0.307,0.041,0.003,0.002,0
28438,-77.216,34.69,19667,99770,Residential,1970,1,Single Family,Single Family,A14,651.2073814,145.19,0.943,0.649,0.307,0.21,2
91522,-77.215,34.69,19667,99770,Residential,1970,1,Single Family,Single Family,A14,1381.656343,145.2,0.943,0.649,0.307,0.21,1
86959,-77.19,34.668,38222,121440,Residential,2005,1,Single Family,Single Family,A62,1841.668237,147.51,0.947,0.684,0.366,0.287,0
49115,-77.408,34.807,69846,55220,Townhome,2007,2,Town Home,Town Home,B32,3568.061793,130.3,0.306,0.041,0.003,0.002,0
76656,-77.554,34.487,2312,88230,Building Site,1962,1,Single Family,Single Family,A10,1531.965975,148.09,0.971,0.842,0.625,0.53,4
109886,-77.375,34.75,19665,130050,Residential,1971,2,Single Family,Single Family,A30,1709.093759,135.59,0.957,0.728,0.451,0.339,1
116482,-77.532,34.763,33081,111050,Residential,1982,1,Single Family,Single Family,A14,1575.035336,129.14,0.752,0.276,0.058,0.031,0
103777,-77.144,34.734,48947,191610,Residential,2004,2,Single Family,Single Family,A30,1739.035035,144.45,0.985,0.871,0.675,0.544,1
113336,-77.349,34.756,58952,147820,Residential,2000,2,Single Family,Single Family,A30,1827.752611,135.94,0.958,0.735,0.461,0.347,3
54265,-77.449,34.833,70577,233780,Building Site,2007,1,Single Family,Single Family,A62,3331.26149,127.15,0.71,0.224,0.045,0.036,1
131631,-77.426,34.792,17603,73350,Residential,1963,1,Single Family,Single Family,A10,1718.078363,130.86,0.844,0.489,0.179,0.17,1
85710,-77.222,34.661,34067,49570,Building Site,1968,1,Single Family,Single Family,A10,1383.291797,146.9,0.967,0.825,0.594,0.504,4
117267,-77.364,34.762,39297,169860,Residential,1988,2,Single Family,Single Family,A30,1920.287638,135.01,0.954,0.716,0.436,0.326,4
78550,-77.388,34.516,44122,318250,Waterfront Canal,2003,2,Single Family,Single Family,A30,2449.372811,151.24,0.994,0.935,0.808,0.689,2
