,x,y,Z,id,index,OBJECTID,Type,Shape_Le,Area_ft2,Update_Y,PARID,No_of_PARID,No. of housing units,VALUEYEA,FINALFULLB,LANDUSECOD,LANDUSEDES,YEARBUIL,BASEMENT,STORYHEIGHT,HEATEDSQUA,STRUCTURES1,STRUCTURET,HAZUS,type,STRUCTURES,mph,DS1,DS2,DS3,DS4,dmg_state,kmh,Dislocation
1912,77.19479419,34.68737434,0,42069,27596.0,90776,Building Existing,222.953115,2232.423543,2006,"56979.0, 56980.0",2,2,2021.0,70590,19.0,Building Site,1998.0,NONE,1,2028,Multi-Section MH,ALUMINUM/VINYL,B3,B3,Multi-Section MH,125.59554823350408,0.1808886545971793,0.019494543944765807,0.0026031582022491384,0.001933292905003403,0,202.20883265594156,0
1913,77.12266324,34.686273,0,42070,27597.0,90777,Building Existing,207.51807,2506.001606,2006,4108,1,1,2021.0,272030,1.0,Residential,2005.0,NONE,2,3250,Single Family,"Frame Siding, Plywood", A30,A30,Single Family,127.46894214766937,0.8984992655635753,0.5361106970017289,0.24719088433307745,0.17601352628720424,3,205.2249968577477,1
1914,77.16316652,34.68693204,0,42071,27598.0,90779,Building Existing,223.9173041,2138.918785,2006,23701,1,1,2021.0,159390,6.0,Waterfront River/Creek,1978.0,NONE,2,3120,Single Family,Wood Shingle, A26,A26,Single Family,126.4276934908442,0.92942211831641,0.7149226137235914,0.4223896567234012,0.3295712808667886,4,203.5485865202592,1
1915,77.20667697,34.68758771,0,42073,27599.0,90785,Building Existing,216.0798951,2157.404083,2006,1663,1,1,2021.0,67850,1.0,Residential,1970.0,NONE,1,1716,Single Family,Aluminum/Vinyl, A6,A6,Single Family,125.25756211860383,0.6073319903580076,0.13947131763344256,0.008679141205734573,0.0002961110614869784,1,201.66467501095218,0
1916,77.12573119,34.68636933,0,42074,27600.0,90787,Building Existing,177.384146,1556.448216,2006,7048,1,1,2021.0,37480,48.0,Waterview,1958.0,NONE,1,1446,Single Family,Brick Veneer, A98,A98,Single Family,127.36469559666442,0.7114468782297306,0.13054667282963078,0.0018419160596519276,2.3373604286355416e-05,0,205.05715991062974,0
1917,77.21400584,34.68769835,0,42075,27601.0,90788,Building Existing,179.6718707,1766.830231,2006,38859,1,1,2021.0,78470,1.0,Residential,1987.0,NONE,1,1040,Single Family,Aluminum/Vinyl, A86,A86,Single Family,125.04437833306928,0.6120864265547831,0.10888363780100091,0.00810277980315396,6.87020402972507e-05,2,201.32144911624155,0
1918,77.20446042,34.68757816,0,42076,27602.0,90789,Building Existing,192.9371756,1777.094808,2006,32234,1,1,2021.0,57680,1.0,Residential,1973.0,NONE,1,1300,Single Family,Aluminum/Vinyl, A102,A102,Single Family,125.31972590687418,0.5186937527671636,0.06114896730177386,0.001888819232167671,4.837844481203594e-05,0,201.76475871006744,0
1919,77.51115039,34.69173839,0,42079,27603.0,90794,Building Existing,211.8274815,2131.701348,2006,61521,1,2,2021.0,73440,21.0,Building Site Off-Road,1999.0,NONE,1,2128,Multi-Section MH,ALUMINUM/VINYL,B3,B3,Multi-Section MH,116.15658305239461,0.0707756638241269,0.003310128139750332,0.00034318633003714653,0.0002835285245390551,0,187.01209871435532,0
1920,77.21371367,34.68776782,0,42081,27604.0,90797,Building Existing,92.27471164,528.3475337,2006,"38859.0, 45525.0",2,2,2021.0,156560,1.0,Residential,1987.0,NONE,1,2192,Single Family,Aluminum/Vinyl, A10,A10,Single Family,125.04858093183529,0.7541902126950526,0.34194698132889767,0.08490068377137783,0.09126589638626309,0,201.32821530025484,0
1921,77.13848174,34.6865906,0,42082,27605.0,90798,Building Existing,180.7750217,1646.654533,2006,45205,1,1,2021.0,93520,2.0,Residential,1992.0,NONE,2,1298,Single Family,"Frame Siding, Plywood",A18,A18,Single Family,127.01454596496824,0.931889970510641,0.7160711478588392,0.32610905614160224,0.09787326638201777,3,204.49341900359886,1
1922,77.23877613,34.68810749,0,42083,27606.0,90799,Building Existing,166.0557705,1455.689284,2006,45218,1,1,2021.0,124570,19.0,Building Site,2003.0,NONE,2,1569,Single Family,Aluminum/Vinyl, A26,A26,Single Family,124.28900551308669,0.9114336685499473,0.6648180035640994,0.36283769718562064,0.2798549814379158,4,200.10529887606958,1
1923,77.49332434,34.69151922,0,42084,27607.0,90800,Building Existing,286.3444107,3757.014396,2006,32550,1,1,2021.0,126980,19.0,Building Site,1984.0,NONE,1,1812,Single Family,"Frame Siding, Plywood", A66,A66,Single Family,116.6152738713306,0.4712213381140527,0.03576682095563768,0.00010543587115029346,7.694861049368202e-07,1,187.75059093284227,0
1924,77.19665427,34.68745252,0,42085,27608.0,90801,Building Existing,212.6016235,2218.218867,2006,60554,1,2,2021.0,67160,19.0,Building Site,1999.0,NONE,1,2052,Multi-Section MH,ALUMINUM/VINYL,B3,B3,Multi-Section MH,125.54078016853308,0.1800697978786993,0.019322986877203376,0.0025762766714428815,0.0019142256068168176,0,202.12065607133826,0
1925,77.20568816,34.68764564,0,42086,27609.0,90803,Building Existing,153.0788021,1328.238393,2006,16683,1,1,2021.0,52870,1.0,Residential,1970.0,NONE,1,1300,Single Family,Siding on Sheathing, A66,A66,Single Family,125.2816530739223,0.6699697672135839,0.10552962234945462,0.001129253223933124,1.2839969569928955e-05,1,201.70346144901492,0
1926,77.21634225,34.68779574,0,42087,27610.0,90804,Building Existing,179.5031201,1683.193974,2006,54497,1,1,2021.0,75910,1.0,Residential,1996.0,NONE,1,1074,Single Family,"Frame Siding, Plywood", A90,A90,Single Family,124.97178804091884,0.6962615236175802,0.19437286640140805,0.0805556644827089,0.06284162160353489,1,201.20457874587933,0
1927,77.12252106,34.68636279,0,42088,27611.0,90805,Building Existing,186.8127062,2024.253445,2006,4118,1,1,2021.0,100450,1.0,Residential,1950.0,NONE,1,1234,Single Family,"Frame Siding, Plywood", A102,A102,Single Family,127.46910187507181,0.5668440098196714,0.0786242085605545,0.002939613013180238,7.678867220603714e-05,1,205.22525401886563,0
1928,77.54517321,34.69222217,0,42089,27612.0,90806,Building Existing,275.5396265,3846.439817,2006,24630,1,1,2021.0,124250,19.0,Building Site,1979.0,NONE,1,2883,Single Family,Brick Veneer, A6,A6,Single Family,115.22844315089039,0.35584274768384244,0.03278265376354105,0.0006554460182663888,9.786510101278355e-06,1,185.51779347293353,0
1929,77.19592898,34.68749053,0,42090,27613.0,90807,Building Existing,186.9034204,1832.352626,2006,8234,1,2,2021.0,53960,19.0,Building Site,1999.0,NONE,1,1616,Multi-Section MH,ALUMINUM/VINYL,B3,B3,Multi-Section MH,125.55810226969957,0.18032857334637653,0.01937711595583662,0.002584752807192839,0.0019202385740254685,0,202.14854465421632,0
1930,77.20722367,34.68769599,0,42092,27614.0,90809,Building Existing,207.1074,1893.556501,2006,6880,1,1,2021.0,62970,1.0,Residential,1970.0,NONE,1,1340,Single Family,Aluminum/Vinyl, A66,A66,Single Family,125.2358781289547,0.6690238711747805,0.10501750118292369,0.0011168112616397972,1.2668047043130321e-05,0,201.62976378761707,0
1931,77.21262196,34.68777642,0,42093,27615.0,90811,Building Existing,179.8267618,1697.324426,2006,45519,1,1,2021.0,82070,1.0,Residential,1992.0,NONE,1,1452,Single Family,"Frame Siding, Plywood", A58,A58,Single Family,125.07910714348996,0.7608385009213059,0.27130695716187114,0.09305415936468087,0.09206823969438782,1,201.37736250101887,0
1932,77.21332876,34.68778147,0,42094,27616.0,90812,Building Existing,191.113275,1805.916848,2006,45525,1,1,2021.0,78090,1.0,Residential,1992.0,NONE,1,1152,Single Family,"Frame Siding, Plywood", A82,A82,Single Family,125.0587252408155,0.7095018264304187,0.17655382544601195,0.012365055970454283,5.388733471432069e-05,0,201.34454763771296,0
1933,77.12553383,34.68647664,0,42096,27617.0,90814,Building Existing,156.6080235,1336.7965,2006,10796,1,1,2021.0,61900,48.0,Waterview,1958.0,NONE,1,1225,Single Family,Brick Veneer, A110,A110,Single Family,127.36582400658341,0.5735976865432553,0.09014515283165953,0.006671676995522246,0.0007528169655073607,0,205.0589766505993,0
1934,77.48743902,34.69157043,0,42097,27618.0,90815,Building Existing,165.3678298,1482.295563,2006,21444,1,1,2021.0,54460,19.0,Building Site,1985.0,NONE,1,1242,Single Family,"Frame Siding, Plywood", A82,A82,Single Family,116.82089250225788,0.5110750353820996,0.0672715765592386,0.0020846457080150047,2.634247927710962e-06,0,188.0816369286352,0
1935,77.21706646,34.68786614,0,42098,27619.0,90816,Building Existing,178.4446298,1667.839856,2006,54754,1,1,2021.0,77350,1.0,Residential,1996.0,NONE,1,1125,Single Family,"Frame Siding, Plywood", A110,A110,Single Family,124.94681126614952,0.5193708457318255,0.0684593332193799,0.004215975328815651,0.00042897339056844236,0,201.16436613850075,0
1936,77.12477434,34.68643008,0,42099,27620.0,90817,Building Existing,244.8719111,3150.729325,2006,4974,1,1,2021.0,240880,7.0,Waterfront River/Creek,1972.0,NONE,2,3748,Single Family,Cedar Shake,A18,A18,Single Family,127.39282871365208,0.9346385812105374,0.724409506963948,0.3359112669802031,0.10262586568196713,3,205.10245422897987,1
1937,77.1230864,34.6864429,0,42100,27621.0,90818,Building Existing,175.9257585,1737.632097,2006,7202,1,1,2021.0,31020,1.0,Residential,1951.0,NONE,2,2584,Single Family,Aluminum/Vinyl, A30,A30,Single Family,127.44689411089433,0.898279880320366,0.5355379324282372,0.2466944240830521,0.17564082466029424,2,205.1894995185399,0
1938,77.12194191,34.68643843,0,42103,27622.0,90823,Building Existing,191.6131294,1628.466611,2006,15051,1,1,2021.0,102990,2.0,Residential,1951.0,NONE,2,1816,Single Family,Hard Board (Hardy board or pla, A22,A22,Single Family,127.48403916238333,0.8990049125611971,0.5254811031688966,0.18528025278430799,0.025945490839633156,1,205.24930305143715,0
1939,77.21487305,34.68785128,0,42104,27623.0,90824,Building Existing,178.2014204,1758.612747,2006,53502,1,1,2021.0,90780,1.0,Residential,1996.0,NONE,1,1538,Single Family,"Frame Siding, Plywood", A74,A74,Single Family,125.01056113369349,0.6455997174024044,0.12257033506758525,0.008696499015431647,0.0009691259833186321,1,201.26700342524651,0
1940,77.50186314,34.69177175,0,42105,27624.0,90825,Building Existing,195.0270691,1934.485497,2006,65898,1,1,2021.0,169080,1.0,Residential,2005.0,NONE,2,2326,Single Family,Aluminum/Vinyl, A30,A30,Single Family,116.38699903003368,0.7334859405019999,0.252292655900645,0.06549725133820632,0.04564832142933031,1,187.38306843835423,0
1941,77.12626993,34.68650321,0,42106,27625.0,90827,Building Existing,187.3034347,1959.764092,2006,11360,1,1,2021.0,71380,8.0,Waterfront River/Creek,1973.0,NONE,1,1223,Single Family,Aluminum/Vinyl, A10,A10,Single Family,127.34051133184599,0.7931690429916898,0.39905183320280024,0.11678390474658706,0.11867292586113776,1,205.01822324427206,0
1942,77.50321699,34.691797,0,42108,27626.0,90829,Building Existing,194.9709847,1870.272074,2006,65903,1,1,2021.0,175200,1.0,Residential,2005.0,NONE,2,2390,Single Family,Aluminum/Vinyl, A22,A22,Single Family,116.35172896564654,0.7334348340950478,0.24273556820681613,0.04216548217317848,0.0027625937773357017,1,187.32628363469095,0
1943,77.15971075,34.68700833,0,42109,27627.0,90830,Building Existing,204.8752919,2242.236113,2006,75709,1,1,2021.0,0,7.0,Waterfront River/Creek,1907.0,NONE,1,1151,Single Family,"Frame Siding, Plywood", A10,A10,Single Family,126.50582428150916,0.779496124192404,0.37805049129083235,0.1043800884346352,0.10814572524230065,0,203.67437709322977,0
1944,77.49934166,34.69174909,0,42110,27628.0,90831,Building Existing,190.4983184,1861.956996,2006,57834,1,1,2021.0,93800,1.0,Residential,1998.0,NONE,1,1256,Single Family,Aluminum/Vinyl, A54,A54,Single Family,116.45075463428256,0.4688508885484098,0.06374664904615647,0.0017093162929547453,8.007436991085854e-06,0,187.48571496119493,0
1945,77.13683348,34.68669296,0,42111,27629.0,90832,Building Existing,164.8108396,1544.274969,2006,27908,1,2,2021.0,20310,2.0,Residential,1984.0,NONE,1,1394,Multi-Section MH,HARD BOARD (HARDY BOARD) OR PL,B3,B3,Multi-Section MH,127.04435026181058,0.2032526641452056,0.02449242854568718,0.0034074453915361002,0.00250087271569182,2,204.54140392151504,0
1946,77.1209803,34.68646497,0,42113,27630.0,90834,Building Existing,194.0114465,2061.338949,2006,15594,1,1,2021.0,116080,6.0,Waterfront River/Creek,1925.0,NONE,1,2071,Single Family,"Frame Siding, Plywood", A82,A82,Single Family,127.51365264071487,0.758494652363034,0.2216661521369228,0.01927936490202024,0.00011754103625192261,1,205.29698075155096,0
1947,77.12354774,34.68651716,0,42114,27631.0,90836,Building Existing,198.3001347,1780.734872,2006,13855,1,1,2021.0,71050,1.0,Residential,1959.0,NONE,1,1326,Single Family,Aluminum/Vinyl, A50,A50,Single Family,127.42830691384918,0.7934974601749207,0.2857784725798598,0.025296296851238013,0.0014852013783639706,3,205.1595741312972,1
1948,77.20319379,34.68775014,0,42116,27632.0,90838,Building Existing,164.1593699,1463.997772,2006,663,1,1,2021.0,76410,1.0,Residential,1971.0,NONE,1,1300,Single Family,Aluminum/Vinyl, A54,A54,Single Family,125.34452365851688,0.6872169652642119,0.1812141144655391,0.0119640736576716,0.0001729385936667958,2,201.8046830902122,0
1949,77.20419892,34.68777081,0,42118,27633.0,90841,Building Existing,185.6889958,1804.581847,2006,15733,1,1,2021.0,56570,1.0,Residential,1970.0,NONE,1,1300,Single Family,Aluminum/Vinyl, A110,A110,Single Family,125.31552507017199,0.5277526949761807,0.0715016908440646,0.004530944979699096,0.00046842592544024566,0,201.7579953629769,0
1950,77.12431788,34.68657626,0,42120,27634.0,90843,Building Existing,176.0663937,1510.408686,2006,22651,1,1,2021.0,53180,1.0,Residential,1959.0,NONE,1,1175,Single Family,Brick Veneer, A110,A110,Single Family,127.40042985523974,0.5743584782598463,0.09048539099913372,0.006714079227757038,0.0007587092473840057,1,205.114692066936,0
1951,77.21409026,34.68792179,0,42122,27635.0,90845,Building Existing,181.3082901,1860.516582,2006,38858,1,1,2021.0,73940,1.0,Residential,1987.0,NONE,1,1140,Single Family,Aluminum/Vinyl, A94,A94,Single Family,125.02871736791073,0.6019143615020042,0.13915182832139977,0.01742780511037916,0.007707960817760716,0,201.29623496233629,0
1952,77.23873148,34.6883195,0,42124,27636.0,90849,Building Existing,179.2755848,1661.41531,2006,31637,1,1,2021.0,70950,19.0,Building Site,1990.0,NONE,1,1000,Single Family,Cedar/Redwood/Cypress, A50,A50,Single Family,124.27784760209425,0.7388491701989748,0.21935369001403954,0.014536235958659232,0.0006910402246084895,1,200.08733463937176,0
1953,77.49445158,34.69179771,0,42125,27637.0,90850,Building Existing,219.9981511,2325.353415,2006,16805,1,1,2021.0,56780,19.0,Building Site,1970.0,NONE,1,1296,Single Family,Aluminum/Vinyl, A10,A10,Single Family,116.56704498846851,0.573797823720138,0.16048834070943502,0.018984028422139396,0.027536643105573494,0,187.6729424314343,0
1954,77.13858949,34.68680725,0,42126,27638.0,90851,Building Existing,181.9961995,1826.45591,2006,45204,1,1,2021.0,86840,2.0,Residential,1990.0,NONE,1,1476,Single Family,"Frame Siding, Plywood", A66,A66,Single Family,126.99938519144244,0.7044006659941735,0.12591709688573466,0.0016939897805368425,2.1084966677456767e-05,2,204.46901015822235,0
1955,77.50423423,34.69189666,0,42127,27639.0,90852,Building Existing,225.4328035,2768.881561,2006,65860,1,1,2021.0,164770,1.0,Residential,2005.0,NONE,1,2204,Single Family,Aluminum/Vinyl, A90,A90,Single Family,116.3197568102912,0.5004840410034824,0.06499740760494851,0.02000857759255254,0.014496680396217378,0,187.27480846456885,0
